#ID_REF = Sample Identifier
#VALUE = z-normalized value of the raw data
*ID_REF**	VALUE*
4561	1.298258329
4562	-1.021949777
4563	-0.693364259
4564	0.744421579
4565	-0.497178319
4566	-0.464595152
4567	0.853706325
4568	1.701157685
4569	0.59978996
4570	-0.748792352
4571	-0.4409912
4572	-0.661509984
4573	-0.042696723
4574	-0.54692155
4575	-0.523503082
4576	2.898474551
4577	1.453314227
4578	0.201417658
4579	0.072702622
4580	-0.131331146
4581	-0.007812394
4582	0.76762323
4583	1.147089135
4584	0.306905821
4585	-0.153113515
4586	0.393127489
4587	-0.687624698
4588	-1.223491336
4589	1.574236819
4590	0.352412386
4591	1.30741732
4592	-1.122115568
4593	-0.242344003
4594	-1.104048849
4595	-0.334215363
4596	-1.562980047
4597	-0.863962579
4598	0.054500049
4599	0.394288952
4600	0.114586191
4601	0.165367833
4602	-0.496201423
4603	-0.21517321
4604	0.048530349
4605	-0.042074466
4606	-0.843861223
4607	-0.293347353
4608	-0.744130864
4609	-0.4531675
4610	-0.590052517
4611	-0.485968936
4612	0.838413885
4613	0.171771632
4614	-1.134427642
4615	0.268499489
4616	-0.380483352
4617	0.492237886
4618	-0.547247353
4619	-0.099945428
4620	-0.257059392
4621	0.378127421
4622	0.559847104
4623	-0.28513308
4624	-0.582088032
4625	2.162956193
4626	0.341133928
4627	1.046398239
4628	-0.646689477
4629	-0.165322944
4630	-0.824804511
4631	2.353387442
4632	0.960626702
4633	-0.057126507
4634	-0.555770645
4635	0.604426894
4636	-1.21125407
4637	-1.328176096
4638	-2.843015241
4639	-0.699908921
4640	0.108184366
4641	-1.539817446
4642	0.784844677
4643	-0.888046524
4644	-0.323075555
4645	-0.73706838
4646	-1.030308869
4647	0.240394137
4648	-0.721265188
4649	1.577256202
4650	-0.119549005
4651	0.607736294
4652	0.682562551
4653	-0.157020092
4654	-0.982160517
4655	0.180739138
4656	-0.311782129
4657	1.069466028
4658	-1.287241224
4659	-1.190601697
4660	-0.858209919
4661	-0.335732661
4662	-1.016970848
4663	-0.782610798
4664	0.190386569
4665	-0.555882926
4666	-1.10145995
4667	-0.771562521
4668	-1.205087149
4669	0.385583584
4670	0.24809038
4671	0.914203789
4672	0.312569151
4673	0.30538818
4674	-0.113392659
4675	-0.188529941
4676	0.705432709
4677	0.387396764
4678	0.347827841
4679	0.630187447
4680	-1.058889341
4681	-1.254552381
4682	-0.855278523
4683	-1.024617026
4684	0.256745652
4685	-1.425118716
4686	-0.90166502
4687	-0.141068678
4688	-0.451396276
4689	-1.048818304
4690	-0.700675066
4691	0.742374935
4692	1.073312898
4693	0.342156666
4694	0.032877209
4695	0.840284985
4696	0.246214537
4697	-0.487419644
4698	-0.715344921
4699	1.147846572
4700	-0.776549453
4701	0.034550737
4702	-1.026587407
4703	-0.631448765
4704	0.279387062
4705	-0.949006878
4706	-1.361345535
4707	-0.591049923
4708	-0.942300691
4709	-0.46563031
4710	-2.250813455
4711	-0.807844911
4712	-0.5460256
4713	0.793883768
4714	-0.658183395
4715	0.100198948
4716	1.078687306
4717	0.43099957
4718	-0.334115506
4719	-0.054657842
4720	0.985566399
4721	0.484982723
4722	-0.073132832
4723	0.917731268
4724	-1.236099676
4725	-1.34416863
4726	-1.318459808
4727	-0.361586049
4728	-1.211424637
4729	-0.387289567
4730	0.839265255
4731	-0.506250077
4732	-1.908001628
4733	-0.981262682
4734	-2.251568471
4735	2.513213042
4736	0.108767259
4737	-0.217942204
4738	-1.17242416
4739	0.0110227
4740	-0.384376591
4741	-0.208502445
4742	0.328714968
4743	-0.214101615
4744	-0.732674076
4745	0.50427483
4746	-1.985532527
4747	-0.620796149
4748	-1.219773351
4749	-0.611915098
4750	-0.809794131
4751	-0.818427278
4752	-1.651877037
4753	-0.668403675
4754	-0.455865313
4755	0.60531992
4756	0.003121609
4757	0.815811646
4758	0.995807442
4759	0.589852784
4760	-0.098208215
4761	-0.110022664
4762	-0.610696789
4763	-0.488796995
4764	0.563234245
4765	0.017825392
4766	0.444713425
4767	-0.147955916
4768	-1.080831889
4769	0.148260916
4770	-0.547953273
4771	0.208795188
4772	-0.190002034
4773	-0.818295668
4774	-0.538522213
4775	-3.007981475
4776	1.867832362
4777	1.979702555
4778	1.675640987
4779	2.119271036
4780	2.788161773
4781	0.222871163
4782	-0.427036892
4783	-0.558897503
4784	0.902741318
4785	0.724493056
4786	0.763028646
4787	0.645611592
4788	1.3426494
4789	0.628472378
4790	-0.255165479
4791	-0.548816256
4792	-0.264816724
4793	-0.382958703
4794	-0.247507144
4795	-0.705809254
4796	3.836846426
4797	-0.743520785
4798	0.208953343
4799	0.135905303
4800	-0.270123637
4801	2.642387511
4802	0.425128239
4803	-0.676976524
4804	-0.898811028
4805	-0.467682586
4806	0.104635456
4807	0.269906328
4808	3.00073889
4809	0.256751682
4810	1.337098093
4811	0.030779735
4812	-0.289185864
4813	-0.409382858
4814	0.00692881
4815	0.04665514
4816	-0.613322212
4817	-0.299576148
4818	0.048728936
4819	0.231775995
4820	1.030768861
4821	2.780847073
4822	-0.434672173
4823	-0.174870971
4824	-0.075494584
4825	-0.689788421
4826	-0.806207025
4827	-0.598245042
4828	0.073960286
4829	-0.093719594
4830	1.427356648
4831	-0.061357992
4832	1.112250761
4833	0.895870741
4834	-0.952932662
4835	-0.6909609
4836	-0.370502241
4837	0.968016664
4838	-0.566559803
4839	-1.035954498
4840	1.662843353
4841	-0.95562067
4842	-0.144786968
4843	-1.296024116
4844	0.569808235
4845	0.727674785
4846	-0.111653109
4847	0.312412415
4848	0.85801929
4849	-0.261950617
4850	0.02754194
4851	0.644843471
4852	2.484571253
4853	1.362240941
4854	1.012660331
4855	0.212676883
4856	-0.827738275
4857	0.96564668
4858	-0.762030032
4859	-0.560125151
4860	0.306825317
4861	0.0014339
4862	0.423336943
4863	-1.460544637
4864	-1.489021645
4865	-0.742249471
4866	2.481915587
4867	0.583504909
4868	-1.003693784
4869	-0.616841122
4870	0.838853084
4871	-0.322117017
4872	-0.720402214
4873	-1.027276373
4874	2.458298018
4875	-1.243912279
4876	0.634040025
4877	-0.428255766
4878	-0.686726308
4879	0.075617451
4880	-1.251868194
4881	-0.759253747
4882	-0.857354082
4883	-0.623327822
4884	-0.092322334
4885	-1.142858685
4886	0.791136048
4887	-0.735073831
4888	1.874764068
4889	2.315255031
4890	-0.284602405
4891	-0.662184298
4892	0.133496643
4893	0.121129021
4894	-0.293490258
4895	0.222194012
4896	1.509548379
4897	-0.287342438
4898	1.230950528
4899	-0.648454441
4900	-0.765955402
4901	3.385406508
4902	-0.266533436
4903	-0.993357204
4904	0.167596972
4905	-0.358638649
4906	-0.007418024
4907	-0.577055853
4908	-0.280106882
4909	-0.569731561
4910	-0.099141743
4911	3.904446514
4912	0.45637945
4913	-0.446553579
4914	1.614213567
4915	0.228009683
4916	-0.487552648
4917	-0.148113084
4918	2.086430747
4919	-0.185091342
4920	1.99910185
4921	-0.240182849
4922	-0.261053357
4923	0.395794844
4924	-0.454912609
4925	-1.071080865
4926	0.603571896
4927	-1.564925861
4928	0.053301222
4929	-0.985130783
4930	-0.212784519
4931	0.032510928
4932	-0.777207545
4933	2.038936955
4934	1.327867354
4935	0.129647236
4936	0.765169005
4937	-0.487029381
4938	-0.133951553
4939	-0.260179248
4940	0.729188482
4941	0.201137305
4942	2.209532017
4943	-0.333373013
4944	-0.869141821
4945	-0.295250807
4946	-0.806495131
4947	-0.599339451
4948	0.074428749
4949	-1.126555029
4950	-0.882645068
4951	-0.656184979
4952	0.609374709
4953	1.694278107
4954	-0.487453772
4955	1.168962423
4956	1.950079143
4957	0.333566996
4958	-0.11644283
4959	0.241194042
4960	0.532615393
4961	0.391922051
4962	0.971557608
4963	1.001632725
4964	2.08400686
4965	-0.502510984
4966	-0.462583477
4967	-0.382135783
4968	0.171312201
4969	0.074215476
4970	0.157625244
4971	-0.935914894
4972	-0.117810985
4973	-0.311896607
4974	0.635674885
4975	2.261306829
4976	-0.300940997
4977	0.295706569
4978	0.571080471
4979	-0.429808036
4980	-0.484777614
4981	-0.995876465
4982	-0.840370602
4983	-0.272148687
4984	0.463484675
4985	1.134022359
4986	2.156374351
4987	-0.130820295
4988	-0.74933783
4989	-0.366794919
4990	-0.78917951
4991	-1.042876476
4992	-1.562854394
4993	-0.562076638
4994	0.214560375
4995	0.177458609
4996	0.26175158
4997	2.267685311
4998	-0.222309097
4999	0.21496236
5000	0.905284515
5001	1.487753109
5002	0.456016345
5003	0.195447266
5004	-1.300519079
5005	-0.055241591
5006	0.350626424
5007	0.503806884
5008	2.470916521
5009	-0.003943437
5010	-0.080843225
5011	-1.44303426
5012	-0.026037136
5013	0.228290893
5014	-0.368432436
5015	-0.738831127
5016	-0.710424308
5017	0.231989666
5018	-0.299123047
5019	-0.295807906
5020	-0.517920753
5021	0.133034649
5022	0.302251883
5023	1.065082829
5024	-1.012137599
5025	-0.666213386
5026	-1.273887291
5027	0.495972278
5028	0.400267085
5029	0.42979863
5030	1.470847856
5031	-0.22432384
5032	0.006215577
5033	0.7308882
5034	0.222246303
5035	-0.539099545
5036	-0.705963597
5037	-0.387520361
5038	-0.367427346
5039	1.801517777
5040	-0.425070796
5041	1.499579311
5042	-0.39417023
5043	0.509071197
5044	-0.197901319
5045	0.959866329
5046	0.027090204
5047	-0.060287177
5048	-0.525127023
5049	-0.239729372
5050	-0.140702252
5051	0.567654941
5052	2.080289552
5053	-0.10617057
5054	-0.679037435
5055	1.437824832
5056	0.131895747
5057	-0.663201845
5058	-0.989762287
5059	-0.334510089
5060	-0.51766254
5061	1.06549438
5062	-0.362256902
5063	1.644025019
5064	-1.141401544
5065	2.635676174
5066	0.564457894
5067	0.78036317
5068	-0.089325252
5069	-0.200276871
5070	-0.159501483
5071	-0.555774476
5072	-0.061220153
5073	0.221946437
5074	1.485226656
5075	0.410808255
5076	-0.769284903
5077	-1.110012569
5078	-0.292926261
5079	-0.381646019
5080	-0.783296423
5081	-0.959410855
5082	-0.258395409
5083	-0.250439202
5084	0.360618685
5085	1.409375495
5086	-0.096264619
5087	0.190756843
5088	1.973323324
5089	0.967866555
5090	-0.150639665
5091	-0.337433426
5092	-0.424558858
5093	0.08055012
5094	0.927983124
5095	0.640052429
5096	2.196083474
5097	-0.152728897
5098	0.202128824
5099	-1.41846567
5100	-0.376453383
5101	-0.535256964
5102	0.491675546
5103	-1.23921913
5104	0.073516046
5105	-0.450355821
5106	-0.666361654
5107	0.809916881
5108	-0.63401765
5109	-0.648758134
5110	-0.366199006
5111	0.120296118
5112	-0.130391859
5113	-0.543007383
5114	-0.30446534
5115	-0.629343032
5116	-0.368134873
5117	1.037154116
5118	0.928590342
5119	0.510003939
5120	-0.9040397
5121	-1.081304643
5122	-0.565510776
5123	-0.800324679
5124	-0.801648175
5125	0.986556813
5126	-0.436154641
5127	-0.574236401
5128	-0.351685451
5129	0.871614291
5130	0.004579686
5131	2.436336842
5132	0.459412672
5133	0.575615927
5134	-1.42290153
5135	-1.169463574
5136	-0.464308022
5137	0.062791813
5138	-0.488128063
5139	1.006772642
5140	1.381223213
5141	1.667509915
5142	-0.378753038
5143	-0.674809013
5144	0.206053225
5145	-0.414366513
5146	-0.647600883
5147	-0.548976977
5148	-0.146173906
5149	-0.637425174
5150	-1.256586429
5151	-0.663095161
5152	-0.6544502
5153	0.585938464
5154	0.271649305
5155	0.995283912
5156	0.281153582
5157	-0.738215885
5158	-0.695500081
5159	0.059495538
5160	-0.780718068
5161	0.358500652
5162	-0.436461567
5163	-0.212184993
5164	1.8320315
5165	-1.136790089
5166	-1.128846235
5167	-0.443524174
5168	-0.687062906
5169	-0.449492938
5170	0.175455902
5171	-1.051738854
5172	-0.926462754
5173	-0.959649209
5174	-1.325208569
5175	-0.609313955
5176	-0.027179433
5177	0.005001899
5178	2.901805656
5179	-0.619610866
5180	-0.300787697
5181	-0.320989669
5182	-0.546750276
5183	0.665464007
5184	-0.03566951
5185	-0.304365134
5186	-0.885483311
5187	-0.512216189
5188	-1.228411138
5189	-0.273015441
5190	-1.139496182
5191	-1.581850939
5192	-0.673484193
5193	0.166894269
5194	-4.115165642
5195	-1.614876507
5196	-1.467467998
5197	-0.945132873
5198	-0.458757565
5199	-0.320475685
5200	-0.277768631
5201	0.616952537
5202	-0.582043284
5203	-0.604314723
5204	0.693704195
5205	-0.09135695
5206	-0.898154606
5207	1.444479446
5208	-1.313379974
5209	-0.371586266
5210	-1.704922029
5211	-0.88075817
5212	-0.976854831
5213	-0.954785919
5214	-0.953802321
5215	-1.801291136
5216	-1.767302361
5217	-1.885117189
5218	-1.015457174
5219	0.986434409
5220	-0.342422393
5221	1.567332206
5222	-0.606340583
5223	0.336550677
5224	0.466484085
5225	-0.351728234
5226	0.71967388
5227	0.131047654
5228	-1.251248485
5229	0.958914154
5230	-0.76022815
5231	-0.018348379
5232	-1.501639226
5233	-0.618959044
5234	-0.588660498
5235	-1.335546213
5236	-0.48436355
5237	1.121945917
5238	-0.936397279
5239	-0.026184619
5240	-1.192401146
5241	0.128895269
5242	-0.0605192
5243	-0.122792623
5244	-0.814264428
5245	-3.237824321
5246	-0.914478607
5247	-0.224409261
5248	-0.575607077
5249	0.888322602
5250	-0.478246589
5251	1.559892488
5252	0.026634163
5253	-0.810469957
5254	-0.687287378
5255	0.63002086
5256	-0.732428873
5257	-0.445428697
5258	2.310628
5259	-0.862437991
5260	-1.987827861
5261	0.190635257
5262	-0.941324763
5263	-0.161361167
5264	-0.168751029
5265	-0.141432131
5266	-0.562980726
5267	-0.512117625
5268	-0.329016257
5269	-0.320514343
5270	-0.818302621
5271	0.216627013
5272	-0.030949956
5273	1.973385131
5274	-2.66579285
5275	-1.492363991
5276	-1.255039564
5277	-0.521653874
5278	-1.012497696
5279	-1.307736208
5280	0.243882866
5281	-0.314436014
5282	-0.430408614
5283	0.050493323
5284	1.880653466
5285	0.114990917
5286	0.748170353
5287	0.39427371
5288	-0.691487847
5289	0.302067269
5290	-0.385759274
5291	-0.060527259
5292	-0.059013734
5293	-0.276476052
5294	0.525001961
5295	-0.245007099
5296	-1.099914597
5297	1.258208684
5298	-0.785585294
5299	-0.650958901
5300	0.012901641
5301	-0.612941781
5302	-0.508626896
5303	-1.03135641
5304	-0.920956201
5305	0.645934749
5306	0.888478205
5307	1.579100417
5308	0.777338705
5309	0.276732504
5310	-0.081762667
5311	-0.45394551
5312	-0.016189733
5313	0.37402212
5314	1.605037008
5315	1.57923224
5316	2.336689316
5317	0.926762282
5318	-1.208738348
5319	-0.364378834
5320	-0.286985942
5321	-0.08680487
5322	0.202737598
5323	0.403768406
5324	0.522435846
5325	-0.198030949
5326	-0.238358702
5327	1.609477434
5328	0.604053864
5329	1.566566548
5330	0.419445452
5331	0.337049407
5332	-0.771040381
5333	0.63686514
5334	-0.748091385
5335	-0.058299473
5336	2.059294202
5337	1.048942752
5338	1.326123743
5339	0.407586592
5340	-0.774941712
5341	-0.008499808
5342	-0.26759419
5343	-0.397979802
5344	0.867128629
5345	-0.595733616
5346	0.6307975
5347	0.272430494
5348	-0.389445156
5349	3.522055757
5350	-1.268838119
5351	0.627541675
5352	0.385712655
5353	-0.217990729
5354	-0.782027926
5355	-0.565352911
5356	0.05367271
5357	0.020462615
5358	0.95606183
5359	0.006087408
5360	-0.485722626
5361	0.167248683
5362	-0.483648501
5363	0.383873138
5364	0.370738712
5365	-0.089609275
5366	0.227584488
5367	-0.219323381
5368	-0.562892808
5369	-2.363627046
5370	-0.740140135
5371	0.890243905
5372	0.518238772
5373	0.491045093
5374	0.13398872
5375	0.402776834
5376	-0.224132904
5377	-0.351607244
5378	-0.117489718
5379	0.788748743
5380	2.491700836
5381	0.403639589
5382	0.681686183
5383	1.065777522
5384	0.517042494
5385	0.345176678
5386	0.335147673
5387	-0.481909902
5388	0.423349396
5389	-0.078792473
5390	0.20687289
5391	-0.757596431
5392	-0.801715257
5393	0.74282505
5394	-0.092144178
5395	0.382347432
5396	0.517223613
5397	-0.163690386
5398	-0.685705411
5399	-0.510610335
5400	-0.037653217
5401	-0.695507102
5402	1.830068172
5403	-0.608440079
5404	0.058553001
5405	0.972967347
5406	-0.569118726
5407	0.985873206
5408	-0.677372597
5409	-0.912636835
5410	-0.346832866
5411	-0.998061979
5412	3.016498126
5413	0.112182181
5414	-0.36397213
5415	0.196316113
5416	0.735719204
5417	0.214308329
5418	1.52734786
5419	0.352649813
5420	0.255662507
5421	-0.217504751
5422	-0.060695807
5423	-0.53969229
5424	1.856353462
5425	0.218882612
5426	0.385190228
5427	-0.125905307
5428	-0.93508868
5429	1.945378846
5430	-0.139377304
5431	-1.1069953
5432	-0.160500026
5433	-0.809670744
5434	0.26221795
5435	-0.326828724
5436	-0.265794384
5437	0.435006347
5438	0.872351783
5439	0.423468691
5440	0.830099891
5441	0.183916074
5442	-0.294321347
5443	-0.871563996
5444	0.174876751
5445	0.493049252
5446	1.479221802
5447	-0.227488611
5448	1.11504257
5449	0.622232839
5450	-0.869999179
5451	0.555398204
5452	0.351549608
5453	-1.463668238
5454	0.054976293
5455	-0.438450232
5456	0.511179289
5457	0.075260309
5458	-0.331824017
5459	0.305989104
5460	0.055661847
5461	1.43091267
5462	0.199702771
5463	0.075955879
5464	0.035594406
5465	-0.144410033
5466	-0.325678563
5467	0.050436558
5468	1.47189434
5469	1.201328272
5470	1.196616008
5471	0.735980321
5472	-0.906889514
5473	-0.481900548
5474	-0.019272167
5475	0.41993495
5476	-0.395684471
5477	0.114740203
5478	-0.178111657
5479	-0.548162299
5480	0.054506464
5481	0.89471747
5482	0.79676661
5483	0.860658167
5484	0.611284807
5485	0.132749218
5486	-0.454320446
5487	-0.314851296
5488	0.282170002
5489	-0.173966727
5490	0.379261801
5491	0.871105488
5492	2.091943942
5493	-0.034233027
5494	-0.261345029
5495	-0.177590867
5496	-0.742809846
5497	-0.414061009
5498	-0.555799989
5499	-0.262275379
5500	-0.118705445
5501	-0.856908587
5502	-0.175984501
5503	1.214221617
5504	-0.659506121
5505	0.23883551
5506	0.228964874
5507	0.750676062
5508	0.51266131
5509	0.219882534
5510	-0.997937985
5511	-0.172329618
5512	1.000601395
5513	0.359891953
5514	1.42918148
5515	-0.544398069
5516	2.731413501
5517	0.235376043
5518	-0.26543295
5519	-0.287297213
5520	-0.311104182
5521	0.068527681
5522	0.036286091
5523	0.078580216
5524	0.787967208
5525	-0.629722552
5526	-0.837554151
5527	0.56639372
5528	0.963403701
5529	0.633325193
5530	-1.45955542
5531	-0.39015593
5532	-0.679423156
5533	-0.089985419
5534	-0.391469263
5535	0.443242259
5536	1.522098131
5537	-0.946706663
5538	0.138400854
5539	-1.043915466
5540	-0.136249033
5541	-0.207332691
5542	-0.67179949
5543	-0.550091466
5544	-0.394869153
5545	1.183969729
5546	-0.188935029
5547	0.153390982
5548	-0.872060507
5549	0.698252171
5550	0.032994809
5551	0.793545795
5552	-0.694373898
5553	0.012301747
5554	-0.246455878
5555	0.394658577
5556	0.283023096
5557	0.537180189
5558	1.305702619
5559	0.666919977
5560	-0.29497755
5561	-0.124897844
5562	0.940976498
5563	-0.051910514
5564	-0.976461345
5565	-0.910800997
5566	0.359672715
5567	1.807800886
5568	-3.025515378
5569	0.78593786
5570	0.245813244
5571	0.587869768
5572	-0.299605693
5573	-0.002118435
5574	-1.086109596
5575	-2.380322263
5576	-0.644062116
5577	0.092960816
5578	-0.082834221
5579	0.803685823
5580	1.448382802
5581	-0.495365826
5582	-0.858161912
5583	-1.277207091
5584	1.566751594
5585	0.199652905
5586	-0.637702454
5587	0.27937881
5588	0.420799354
5589	0.73641867
5590	-0.873765921
5591	0.922234955
5592	-0.414779063
5593	1.207610785
5594	1.192974085
5595	0.999097413
5596	0.343783633
5597	-0.149015921
5598	-0.594565047
5599	0.097394173
5600	0.272163242
5601	1.618071968
5602	1.805469356
5603	0.358361584
5604	-0.336747785
5605	-0.753660093
5606	0.777177339
5607	-0.220888962
5608	-0.363983999
5609	-0.427630756
5610	-0.107021768
5611	-0.09955888
5612	-0.635643757
5613	0.738198426
5614	-0.251086905
5615	0.354132988
5616	0.770384053
5617	0.864307142
5618	-0.256384409
5619	-0.073907152
5620	-0.146816131
5621	-0.239483403
5622	-0.173047479
5623	2.14373349
5624	1.974229554
5625	-0.070551429
5626	-0.886494973
5627	0.250527268
5628	0.581088355
5629	-0.216742819
5630	-1.29982796
5631	-0.897953959
5632	-0.1903277
5633	-0.691352585
5634	-0.986644933
5635	1.81300918
5636	-0.309650356
5637	1.440871979
5638	0.646363067
5639	0.950468523
5640	-0.467431574
5641	0.132267182
5642	-0.218189136
5643	0.078026692
5644	-0.299136241
5645	1.737593872
5646	0.975998403
5647	0.062528851
5648	-0.11129969
5649	-0.6596686
5650	-0.963959965
5651	-0.328944018
5652	-1.142590859
5653	-0.667848659
5654	0.291023247
5655	-0.404964567
5656	-0.710091571
5657	2.812425727
5658	-0.267047466
5659	0.97323495
5660	0.970904586
5661	0.389652466
5662	-0.398828154
5663	0.249195413
5664	-0.400539453
5665	0.0672185
5666	-0.530794771
5667	-0.065529408
5668	1.532261197
5669	0.318544528
5670	-0.085188314
5671	-0.304356918
5672	-0.024745482
5673	-0.127539188
5674	-1.940490585
5675	-0.058258103
5676	0.406365912
5677	-1.194393282
5678	0.764576311
5679	0.330459821
5680	-0.284906004
5681	-0.028118383
5682	2.387878031
5683	0.513390634
5684	-0.582172262
5685	0.036514834
5686	0.303135001
5687	0.279784029
5688	-1.185526608
5689	0.005180464
5690	0.253417931
5691	-0.000934288
5692	-0.542446221
5693	-1.273052926
5694	0.971380779
5695	-0.181665548
5696	-0.41956033
5697	-0.622040115
5698	0.478991147
5699	-1.419650852
5700	-0.863161433
5701	-0.608239622
5702	1.281741281
5703	-0.361282432
5704	1.483422924
5705	0.089197466
5706	-0.731002001
5707	0.154042781
5708	-0.593909077
5709	-0.725013024
5710	-0.200026161
5711	-0.536100041
5712	-0.280058966
5713	0.271072236
5714	-0.929665461
5715	-1.125178105
5716	-1.876488228
5717	-0.592926073
5718	-0.490609262
5719	-0.830112376
5720	-0.835605762
5721	-0.472867711
5722	-1.527874362
5723	0.552384133
5724	-1.402117548
5725	-0.503342865
5726	0.27417851
5727	-0.721984145
5728	0.928981888
5729	0.834035398
5730	-0.89637655
5731	-0.831099429
5732	-1.268148696
5733	-0.624670997
5734	-0.524607907
5735	0.112526996
5736	-1.2965541
5737	-1.361615208
5738	-1.545083375
5739	-0.535325873
5740	-0.381865583
5741	-1.03557905
5742	-1.274883452
5743	-0.481230025
5744	-1.039219156
5745	2.01570358
5746	-1.602603337
5747	2.334296212
5748	1.02046234
5749	-0.131096678
5750	0.020526379
5751	-0.586940675
5752	-4.433737026
5753	0.05580732
5754	-0.702347443
5755	-0.449639629
5756	-0.054915404
5757	0.806307749
5758	-0.892228504
5759	-1.270961199
5760	0.033127463
5761	-0.897246658
5762	-0.269591053
5763	-1.512876034
5764	0.948528498
5765	-0.516302436
5766	-0.164630627
5767	0.453011128
5768	-0.486211396
5769	3.072522229
5770	1.744804844
5771	0.067072324
5772	-1.526136047
5773	-0.39096357
5774	-0.791074981
5775	-0.535138667
5776	-0.020749296
5777	0.363170002
5778	0.184266637
5779	1.14033445
5780	-0.75940354
5781	0.20866012
5782	-0.888676253
5783	-1.092408513
5784	3.028226609
5785	-1.177213904
5786	-0.06534607
5787	-0.039930473
5788	-1.077896903
5789	-1.15820491
5790	-1.57411398
5791	0.823324013
5792	1.01547222
5793	0.019290978
5794	-0.75165026
5795	-0.264292892
5796	-0.588001572
5797	-0.693698502
5798	-0.292618527
5799	-0.192255818
5800	-0.264443644
5801	0.627668774
5802	-1.327473688
5803	-1.325995661
5804	-1.331684153
5805	-1.673734759
5806	-0.52583691
5807	-0.843216153
5808	-0.048445253
5809	-0.42718742
5810	-0.20935193
5811	1.032370801
5812	-0.226282566
5813	1.255925911
5814	1.221745819
5815	0.216828309
5816	-0.787090441
5817	-0.516667437
5818	-0.139592476
5819	0.116533078
5820	0.085412339
5821	0.164249424
5822	0.746843057
5823	-0.221017575
5824	-0.911849189
5825	-0.411422581
5826	0.068545185
5827	-0.487175658
5828	-0.43499184
5829	-0.842960655
5830	-0.259131626
5831	-0.244399949
5832	0.01074949
5833	2.385976162
5834	0.295417285
5835	1.251247846
5836	1.880569044
5837	0.620510699
5838	-0.602326048
5839	-0.403868294
5840	0.179704937
5841	0.27765947
5842	2.471439514
5843	1.493352368
5844	2.22486905
5845	0.937074708
5846	-0.404386017
5847	0.032869568
5848	0.426666648
5849	-0.31982809
5850	-0.16685868
5851	0.169353266
5852	0.561661338
5853	0.284430653
5854	2.307127495
5855	3.113865565
5856	0.435988895
5857	1.465483999
5858	2.573758516
5859	1.887344269
5860	-0.228546071
5861	-0.082831785
5862	-0.143853575
5863	0.72318545
5864	0.020210532
5865	0.286758602
5866	1.084262812
5867	0.499991114
5868	-0.384418974
5869	-0.32620058
5870	0.24558222
5871	-0.384064
5872	1.128623705
5873	-1.130468786
5874	0.25089187
5875	-0.039951756
5876	0.563157956
5877	3.62813743
5878	0.128485943
5879	1.451859594
5880	2.843143647
5881	0.38918781
5882	-0.13829784
5883	-0.484433915
5884	1.072873156
5885	0.423380995
5886	0.052599237
5887	0.486505774
5888	0.718523742
5889	-0.125129069
5890	-0.819720723
5891	-0.255305667
5892	-0.817220337
5893	0.124057195
5894	0.068278711
5895	0.102135518
5896	-0.009316295
5897	-2.133848976
5898	-0.219122707
5899	0.146237488
5900	0.252941777
5901	3.196389049
5902	0.657662148
5903	0.759040719
5904	-0.006200663
5905	0.518365059
5906	0.174090756
5907	0.162074515
5908	0.018861583
5909	0.800507213
5910	1.31500902
5911	-0.23789276
5912	-0.013676748
5913	-0.185949548
5914	-0.82370397
5915	0.805712887
5916	0.448088952
5917	0.08920561
5918	0.071962818
5919	1.092112596
5920	-0.297080823
5921	0.752095025
5922	0.633115632
5923	1.023183459
5924	2.800287013
5925	0.776866424
5926	-0.556823431
5927	-0.399758012
5928	0.539161761
5929	-0.033897599
5930	-0.622184065
5931	1.2781324
5932	1.081708034
5933	-0.089930937
5934	-0.976193072
5935	-0.253287397
5936	-0.517586923
5937	-0.544196264
5938	0.827561481
5939	-0.133679662
5940	0.137624163
5941	-0.615162173
5942	0.553709304
5943	1.52580655
5944	-0.321972749
5945	0.675797387
5946	2.117686645
5947	0.445840226
5948	-0.784658751
5949	-0.573210389
5950	0.277727527
5951	1.002613398
5952	0.39801329
5953	0.354034326
5954	1.193861336
5955	-0.17862405
5956	0.693504184
5957	-0.384311632
5958	-0.956478755
5959	-0.969188043
5960	0.339329181
5961	-1.200722006
5962	0.254451158
5963	0.781912143
5964	0.831976608
5965	0.126912019
5966	3.527690157
5967	0.324817302
5968	0.664915472
5969	0.33545787
5970	-0.531600765
5971	0.123685193
5972	0.719051878
5973	-1.025548705
5974	-0.728240419
5975	1.104335213
5976	-0.330861731
5977	0.001859006
5978	-0.520582269
5979	0.411717175
5980	2.471433426
5981	0.153642116
5982	-0.506486376
5983	-0.313710562
5984	1.263121296
5985	-0.3705911
5986	-0.415360069
5987	0.456298315
5988	0.21242342
5989	0.478841046
5990	0.43788477
5991	0.153639539
5992	-0.653613017
5993	-0.532648335
5994	0.341006294
5995	0.499385671
5996	0.712494844
5997	1.781856776
5998	1.591955532
5999	0.317138075
6000	-0.646753864
6001	-0.432981834
6002	-0.935172532
6003	-0.411218534
6004	-0.624500794
6005	-0.552103369
6006	0.628950266
6007	-0.109782711
6008	0.900332844
6009	0.708682483
6010	-0.276293177
6011	0.423914125
6012	0.636252048
6013	0.600527016
6014	-1.750091751
6015	-0.287581015
6016	-0.397287482
6017	0.023586312
6018	-0.90486185
6019	1.876047621
6020	1.480996756
6021	1.172983558
